Event Title,Date,Location,URL,Date_of_check
XclusiV Presents : Groove Coverage Live 18 July(Thurs),"Thu, 18 Jul, 22:00",XclusiV,https://www.eventbrite.sg/e/xclusiv-presents-groove-coverage-live-18-julythurs-tickets-891490641507?aff=ebdssbdestsearch,02/05/2024 09:56:40
Real Estate Modeling and Analysis,"Wed, 26 Jun, 09:00",One Raffles Place,https://www.eventbrite.sg/e/real-estate-modeling-and-analysis-tickets-853364053857?aff=ebdssbdestsearch,02/05/2024 09:56:40
TNPS 30th Anniversary Celebration Musical,"Fri, 28 Jun, 18:00",Our Tampines Hub,https://www.eventbrite.com/e/tnps-30th-anniversary-celebration-musical-tickets-880009892277?aff=ebdssbdestsearch,02/05/2024 09:56:40
Aroma Sound Bath,"Fri, 28 Jun, 18:30",dōTERRA Enterprises Singapore Pte Ltd,https://www.eventbrite.sg/e/aroma-sound-bath-tickets-884989917667?aff=ebdssbdestsearch,02/05/2024 09:56:40
Dale Carnegie Course for Youths,"Wed, 26 Jun, 09:00",Lifelong Learning Institute,https://www.eventbrite.sg/e/dale-carnegie-course-for-youths-tickets-867052636777?aff=ebdssbdestsearch,02/05/2024 09:56:40
Yacht Party for Singles,"Sat, 29 Jun, 14:00","ONE°15 Marina Sentosa Cove, Singapore",https://www.eventbrite.com/e/yacht-party-for-singles-tickets-885997892547?aff=ebdssbdestsearch,02/05/2024 09:56:40
ThisConnect Event: Finding Your Compass,"Fri, 28 Jun, 19:00",VisionCrest Commercial,https://www.eventbrite.com/e/thisconnect-event-finding-your-compass-tickets-861921639827?aff=ebdssbdestsearch,02/05/2024 09:56:40
Introduction to Music Therapy Workshop,"Sat, 29 Jun, 09:00",ACC EduHub,https://www.eventbrite.sg/e/introduction-to-music-therapy-workshop-tickets-851320952887?aff=ebdssbdestsearch,02/05/2024 09:56:40
AIA TMC 20th Anniversary Dinner,"Fri, 21 Jun, 19:00",One Farrer Hotel,https://www.eventbrite.sg/e/aia-tmc-20th-anniversary-dinner-tickets-886817975437?aff=ebdssbdestsearch,02/05/2024 09:56:40
Transform Your Physics Grades in Singapore with best tuition service,"Sat, 29 Jun, 01:00",Bukit Timah Shopping Centre,https://www.eventbrite.com/e/transform-your-physics-grades-in-singapore-with-best-tuition-service-tickets-890872171647?aff=ebdssbdestsearch,02/05/2024 09:56:40
Charity Haircut Session,"Sat, 22 Jun, 15:00",三巴旺,https://www.eventbrite.sg/e/charity-haircut-session-tickets-886761917767?aff=ebdssbdestsearch,02/05/2024 09:56:40
Baby Massage Workshop,"Sun, 30 Jun, 14:00","188-2 Tanjong Katong Road, Singapore",https://www.eventbrite.sg/e/baby-massage-workshop-tickets-876431930497?aff=ebdssbdestsearch,02/05/2024 09:56:40
SKYLINE SOIREE – ROOFTOP MINGLING,"Sat, 22 Jun, 19:00",SKIVER SKY BAR,https://www.eventbrite.sg/e/skyline-soiree-rooftop-mingling-tickets-882839846747?aff=ebdssbdestsearch,02/05/2024 09:56:40
Raffles Lighthouse Tour,"Sat, 22 Jun, 12:00",Marina South Pier,https://www.eventbrite.sg/e/raffles-lighthouse-tour-tickets-891363792097?aff=ebdssbdestsearch,02/05/2024 09:56:40
Bachata Lah,"Fri, 25 Oct, 22:00",Caliente Dance Studio,https://www.eventbrite.com/e/bachata-lah-tickets-865982305387?aff=ebdssbdestsearch,02/05/2024 09:56:40
2ND FIF WORLD CHAMPIONSHIP 2024,"Sun, 25 Aug, 10:00",Festive Arts Theatre,https://www.eventbrite.sg/e/2nd-fif-world-championship-2024-registration-865261549587?aff=ebdssbdestsearch,02/05/2024 09:56:40
Ascend Crystal Healing Workshop,"Sat, 29 Jun, 10:00",203 Henderson Rd,https://www.eventbrite.sg/e/ascend-crystal-healing-workshop-tickets-826825044967?aff=ebdssbdestsearch,02/05/2024 09:56:40
