Event Title,Date,Location,URL,Date_of_check
Key Sustainability Insights for Businesses in APAC Part 2: India,"Tue, 14 May, 19:15",Singapore Sustainability Academy,https://www.eventbrite.sg/e/key-sustainability-insights-for-businesses-in-apac-part-2-india-tickets-877142295217?aff=ebdssbdestsearch,05/05/2024 21:30:01
Hitcheed Wedding Wonderland 诗影 a visual poetry - 18 & 19 May 2024,"Sat, 18 May, 12:00",Suntec Singapore Convention & Exhibition Centre,https://www.eventbrite.sg/e/hitcheed-wedding-wonderland-a-visual-poetry-18-19-may-2024-tickets-888134774017?aff=ebdssbdestsearch,05/05/2024 21:30:01
Rocking In The North '24: Dream On,"Sat, 18 May, 18:00",Phil Studio,https://www.eventbrite.sg/e/rocking-in-the-north-24-dream-on-tickets-885385691437?aff=ebdssbdestsearch,05/05/2024 21:30:01
PCC Blood Cancer Insights Masterclass: Blood Cancer Types & Treatments,"Sat, 11 May 2024 14:00 - 15:30 GMT+8","Gleneagles Hospital, Lecture Theatre (Level 3)",https://www.eventbrite.sg/e/pcc-blood-cancer-insights-masterclass-blood-cancer-types-treatments-tickets-861921318867?aff=ebdssbdestsearch,05/05/2024 21:30:01
What's Your Story SLAM : FAMILY,"Tue, 14 May, 20:00",The Projector,https://www.eventbrite.sg/e/whats-your-story-slam-family-tickets-753680658137?aff=ebdssbdestsearch,05/05/2024 21:30:01
Public Elective: Unveiling the Impact of Your Inheritance (In person tix),"Wed, 15 May, 19:30",Awaken Generation,https://www.eventbrite.sg/e/public-elective-unveiling-the-impact-of-your-inheritance-in-person-tix-tickets-894236143377?aff=ebdssbdestsearch,05/05/2024 21:30:01
Singapore Catalysis Society Forum 2024,"Mon, 13 May, 10:00","Institute of Sustainability for Chemicals, Energy and Environment (ISCE2)",https://www.eventbrite.sg/e/singapore-catalysis-society-forum-2024-tickets-856840762787?aff=ebdssbdestsearch,05/05/2024 21:30:01
BRAWL - FOR IT ALL,"Sat, 18 May, 11:30",Foochow Building Event Hall,https://www.eventbrite.sg/e/brawl-for-it-all-tickets-879026872037?aff=ebdssbdestsearch,05/05/2024 21:30:01
Mapletree Presents - SCO Goes to VivoCity (7.30pm),"Sat, 25 May, 19:30","VivoCity, Amphitheatre",https://www.eventbrite.com/e/mapletree-presents-sco-goes-to-vivocity-730pm-tickets-890039310537?aff=ebdssbdestsearch,05/05/2024 21:30:01
New.Now.Next Media Conference (N3Con) 2024,"Thu, 23 May, 09:00","Victoria Street, Singapore Management University, Singapore",https://www.eventbrite.hk/e/newnownext-media-conference-n3con-2024-tickets-777196213797?aff=ebdssbdestsearch,05/05/2024 21:30:01
Grade 7-8 Junior Prom,"Friday, May 10 · 4:30 - 6:30pm GMT+8",7 Jurong West Street 41,https://www.eventbrite.sg/e/grade-7-8-junior-prom-tickets-890728702527?aff=ebdssbdestsearch,05/05/2024 21:30:01
ACSS Singapore Chapter: Sanctions Networking Happy Hour,"Wed, 15 May, 17:00",The Exchange,https://www.eventbrite.com/e/acss-singapore-chapter-sanctions-networking-happy-hour-registration-884189754357?aff=ebdssbdestsearch,05/05/2024 21:30:01
AFCC 2024 - FESTIVAL PASSES,"Thu, 23 May, 09:00",National Library / Lee Kong Chian Reference Library,https://www.eventbrite.sg/e/afcc-2024-festival-passes-tickets-845834512797?aff=ebdssbdestsearch,05/05/2024 21:30:01
ExPRO Fitness Conference 2024 Singapore,"Sat, 8 Jun, 08:00",PSB Academy City Campus: Main Wing,https://www.eventbrite.sg/e/expro-fitness-conference-2024-singapore-tickets-816436763337?aff=ebdssbdestsearch,05/05/2024 21:30:01
Sustainability Professionals ASEAN Network (SPAN) networking event,"Tue, 14 May, 17:30",Pan Pacific Singapore,https://www.eventbrite.com/e/sustainability-professionals-asean-network-span-networking-event-tickets-885583834087?aff=ebdssbdestsearch,05/05/2024 21:30:01
CTRL YOUR BLADDER,"Saturday, May 11 · 7:30 - 11pm GMT+8",Phil Studio,https://www.eventbrite.sg/e/ctrl-your-bladder-tickets-865332822767?aff=ebdssbdestsearch,05/05/2024 21:30:01
Family Matters: The Prophetic Marriage,"Sat, 25 May, 15:00",Sultan Mosque,https://www.eventbrite.sg/e/family-matters-the-prophetic-marriage-tickets-845516110447?aff=ebdssbdestsearch,05/05/2024 21:30:01
Intervention 5,"Sat, 11 May, 22:30",No Spoilers Bar & Dining at The Projector Cineleisure,https://www.eventbrite.sg/e/intervention-5-tickets-881191336007?aff=ebdssbdestsearch,05/05/2024 21:30:01
Thomson Fertility Forum 2024,"Sat, 11 May 2024 09:00 - 13:00 GMT+8",Conrad Centennial Singapore,https://www.eventbrite.sg/e/thomson-fertility-forum-2024-tickets-879303549587?aff=ebdssbdestsearch,05/05/2024 21:30:01
Vesak 2024 Celebrations @ Chui Huay Lim Club,"Wed, 22 May, 09:00",Chui Huay Lim Club,https://www.eventbrite.sg/e/vesak-2024-celebrations-chui-huay-lim-club-tickets-867274891547?aff=ebdssbdestsearch,05/05/2024 21:30:01
Fanny Ruwet à Singapour le 18 mai 2024,"Sat, 18 May, 20:00",Alliance Française Singapore,https://www.eventbrite.hk/e/billets-fanny-ruwet-a-singapour-le-18-mai-2024-858795278797?aff=ebdssbdestsearch,05/05/2024 21:30:01
MLBB Challengers Cup 2024,"Sat, 25 May, 13:00",Hillview Community Club,https://www.eventbrite.sg/e/mlbb-challengers-cup-2024-tickets-850545373107?aff=ebdssbdestsearch,05/05/2024 21:30:01
PCC Sarcoma Insights Masterclass: A Collaborative Approach to Sarcoma Care,"Sat, 18 May, 14:00","Gleneagles Hospital, Lecture Theatre (Level 3)",https://www.eventbrite.sg/e/pcc-sarcoma-insights-masterclass-a-collaborative-approach-to-sarcoma-care-tickets-862589025997?aff=ebdssbdestsearch,05/05/2024 21:30:01
Story of My Life,"Sat, 18 May, 19:30",Ngee Ann Polytechnic Music Box,https://www.eventbrite.sg/e/story-of-my-life-tickets-847010179247?aff=ebdssbdestsearch,05/05/2024 21:30:01
Mapletree Presents - SCO Goes to VivoCity (5pm),"Sat, 25 May, 17:00","VivoCity, Amphitheatre",https://www.eventbrite.com/e/mapletree-presents-sco-goes-to-vivocity-5pm-tickets-883200686027?aff=ebdssbdestsearch,05/05/2024 21:30:01
DOKI! DOKI! ANIME MARKET SINGAPORE 2024,"Sat, 8 Jun, 11:30",Suntec Singapore Convention & Exhibition Centre Hall 403,https://www.eventbrite.sg/e/doki-doki-anime-market-singapore-2024-tickets-736279902007?aff=ebdssbdestsearch,05/05/2024 21:30:01
Tower Club Singapore - RWAF Lifetime Member dinner,"Wed, 29 May, 18:00",Tower Club Restaurant,https://www.eventbrite.com/e/tower-club-singapore-rwaf-lifetime-member-dinner-tickets-891333381137?aff=ebdssbdestsearch,05/05/2024 21:30:01
MahAlaya,"Sat, 11 May 2024 19:00 - 20:30 GMT+8",Alliance Française de Singapour,https://www.eventbrite.sg/e/mahalaya-tickets-827141381137?aff=ebdssbdestsearch,05/05/2024 21:30:01
National Safety Conference 2024,"Mon, 27 May, 09:00",Raffles Town Club,https://www.eventbrite.sg/e/national-safety-conference-2024-tickets-851998830437?aff=ebdssbdestsearch,05/05/2024 21:30:01
Playeum Community Play Date 2024,"Thursday, May 9 · 7 - 9pm GMT+8",21 Bedok North Street 1,https://www.eventbrite.sg/e/playeum-community-play-date-2024-tickets-861266881427?aff=ebdssbdestsearch,05/05/2024 21:30:01
SUT Singapore Technical Evening,"Thu, 16 May, 18:00",One Farrer Hotel,https://www.eventbrite.sg/e/sut-singapore-technical-evening-tickets-884077949947?aff=ebdssbdestsearch,05/05/2024 21:30:01
Digital Transformation Workshop: Volume 1,"Thursday, May 9 · 10am - 4pm GMT+8",One Marina Boulevard,https://www.eventbrite.sg/e/digital-transformation-workshop-volume-1-tickets-881763798257?aff=ebdssbdestsearch,05/05/2024 21:30:01
The Re* Lab by LUCIDO-L,"Fri, 10 May 2024 12:30 - 20:30 GMT+8",Nook Hair & Nail Salon,https://www.eventbrite.com/e/the-re-lab-by-lucido-l-tickets-887472944467?aff=ebdssbdestsearch,05/05/2024 21:30:01
RWAF at Yam's Treasure Restaurant,"Tue, 28 May, 18:30",Yam's Treasure,https://www.eventbrite.com/e/rwaf-at-yams-treasure-restaurant-tickets-891297624187?aff=ebdssbdestsearch,05/05/2024 21:30:01
Hourglass X: We Cookin'!,"Sat, 25 May, 19:30",Nanyang Auditorium,https://www.eventbrite.sg/e/hourglass-x-we-cookin-tickets-881311876547?aff=ebdssbdestsearch,05/05/2024 21:30:01
Tri-Portfolio ONSITE Seminar (PUBLIC),"Thursday, May 9 · 7:15 - 10pm GMT+8",Mind Kinesis Value Investing Academy,https://www.eventbrite.sg/e/tri-portfolio-onsite-seminar-public-tickets-881161055437?aff=ebdssbdestsearch,05/05/2024 21:30:01
ASEAN Health Supplement GMP Guidelines Workshop,"Mon, 6 May 2024 10:00 - 17:30 GMT+8",InterContinental Singapore,https://www.eventbrite.sg/e/asean-health-supplement-gmp-guidelines-workshop-tickets-880743085277?aff=ebdssbdestsearch,05/05/2024 21:30:01
